,sourceIP,destIP,numOfRequest,time,acceptanceRate
25605,172.16.1.196,172.16.1.52,2.0,1612987756.0,100.0
25606,172.16.1.52,172.16.1.196,2.0,1612987756.0,100.0
25607,172.16.1.157,172.16.1.168,1.0,1612987758.0,100.0
25608,172.16.1.168,172.16.1.157,1.0,1612987758.0,100.0
25609,172.16.1.168,172.16.1.238,1.0,1612987758.0,100.0
25610,172.16.1.238,172.16.1.168,1.0,1612987758.0,100.0
25611,172.16.1.10,172.16.1.173,1.0,1612987759.0,100.0
25612,172.16.1.173,172.16.1.10,1.0,1612987759.0,100.0
25613,80.82.65.90,172.16.1.10,1.0,1612987759.0,100.0
25614,92.118.160.53,172.16.1.10,1.0,1612987759.0,100.0
25615,10.3.252.33,172.16.1.196,3.0,1612987761.0,0.0
25616,172.16.1.196,172.16.1.52,3.0,1612987761.0,100.0
25617,172.16.1.196,172.16.1.96,2.0,1612987761.0,100.0
25618,172.16.1.52,172.16.1.196,3.0,1612987761.0,100.0
25619,172.16.1.96,172.16.1.196,2.0,1612987761.0,100.0
25620,13.72.67.143,172.16.1.109,1.0,1612987763.0,100.0
25621,172.16.1.10,52.46.159.225,1.0,1612987763.0,100.0
25622,172.16.1.10,52.94.231.162,1.0,1612987763.0,100.0
25623,172.16.1.109,13.72.67.143,1.0,1612987763.0,100.0
25624,172.16.1.109,172.16.1.250,3.0,1612987763.0,100.0
25625,172.16.1.109,52.44.104.29,1.0,1612987763.0,100.0
25626,172.16.1.250,172.16.1.109,3.0,1612987763.0,100.0
25627,185.236.11.3,172.16.1.109,1.0,1612987763.0,0.0
25628,52.44.104.29,172.16.1.109,1.0,1612987763.0,100.0
25629,172.16.1.176,172.16.1.178,1.0,1612987764.0,100.0
25630,172.16.1.178,172.16.1.176,1.0,1612987764.0,100.0
25631,172.16.1.148,172.16.1.187,2.0,1612987765.0,100.0
25632,172.16.1.176,172.16.1.187,1.0,1612987765.0,100.0
25633,172.16.1.187,172.16.1.148,2.0,1612987765.0,100.0
25634,172.16.1.187,172.16.1.176,1.0,1612987765.0,100.0
25635,172.16.1.187,172.16.1.205,2.0,1612987765.0,100.0
25636,172.16.1.205,172.16.1.187,2.0,1612987765.0,100.0
25637,172.16.1.178,172.16.1.224,2.0,1612987766.0,100.0
25638,172.16.1.224,172.16.1.178,2.0,1612987766.0,100.0
25639,185.153.197.142,172.16.1.96,1.0,1612987769.0,0.0
25640,172.16.1.157,172.16.1.168,2.0,1612987771.0,100.0
25641,172.16.1.162,172.16.1.168,10.0,1612987771.0,100.0
25642,172.16.1.168,172.16.1.157,2.0,1612987771.0,100.0
25643,172.16.1.168,172.16.1.162,10.0,1612987771.0,100.0
25644,172.16.1.168,172.16.1.176,1.0,1612987771.0,100.0
25645,172.16.1.168,172.16.1.238,2.0,1612987771.0,100.0
25646,172.16.1.176,172.16.1.168,1.0,1612987771.0,100.0
25647,172.16.1.238,172.16.1.168,2.0,1612987771.0,100.0
25648,167.86.76.212,172.16.1.10,1.0,1612987776.0,100.0
25649,172.16.1.10,140.82.114.4,1.0,1612987776.0,100.0
25650,172.16.1.10,172.16.1.250,1.0,1612987776.0,100.0
25651,172.16.1.140,172.16.1.178,2.0,1612987776.0,100.0
25652,172.16.1.178,172.16.1.140,2.0,1612987776.0,100.0
25653,172.16.1.252,172.16.1.10,1.0,1612987776.0,100.0
25654,35.168.5.6,172.16.1.10,1.0,1612987776.0,100.0
25655,172.16.1.162,172.16.1.173,1.0,1612987777.0,100.0
25656,172.16.1.173,172.16.1.162,2.0,1612987777.0,100.0
25657,172.16.1.10,52.46.154.86,1.0,1612987779.0,100.0
25658,52.46.154.86,172.16.1.10,1.0,1612987779.0,100.0
25659,156.96.156.98,172.16.1.173,1.0,1612987780.0,0.0
25660,161.97.167.169,172.16.1.173,1.0,1612987780.0,0.0
25661,172.16.1.109,172.16.1.250,1.0,1612987780.0,100.0
25662,172.16.1.109,52.44.104.29,2.0,1612987780.0,100.0
25663,172.16.1.144,172.16.1.173,2.0,1612987780.0,100.0
25664,172.16.1.162,172.16.1.173,3.0,1612987780.0,100.0
25665,172.16.1.173,172.16.1.144,2.0,1612987780.0,100.0
25666,172.16.1.173,172.16.1.162,3.0,1612987780.0,100.0
25667,172.16.1.173,172.16.1.198,3.0,1612987780.0,100.0
25668,172.16.1.173,172.16.1.214,2.0,1612987780.0,100.0
25669,172.16.1.173,52.46.135.73,1.0,1612987780.0,100.0
25670,172.16.1.173,52.46.143.181,1.0,1612987780.0,100.0
25671,172.16.1.173,52.46.146.57,1.0,1612987780.0,100.0
25672,172.16.1.173,52.46.154.140,1.0,1612987780.0,100.0
25673,172.16.1.173,52.46.154.86,1.0,1612987780.0,100.0
25674,172.16.1.196,172.16.1.52,1.0,1612987780.0,100.0
25675,172.16.1.198,172.16.1.173,2.0,1612987780.0,100.0
25676,172.16.1.214,172.16.1.173,2.0,1612987780.0,100.0
25677,172.16.1.250,172.16.1.109,1.0,1612987780.0,100.0
25678,172.16.1.52,172.16.1.196,1.0,1612987780.0,100.0
25679,185.232.64.121,172.16.1.173,1.0,1612987780.0,0.0
25680,193.27.229.183,172.16.1.173,1.0,1612987780.0,0.0
25681,193.27.229.219,172.16.1.173,1.0,1612987780.0,0.0
25682,194.147.140.18,172.16.1.173,1.0,1612987780.0,0.0
25683,194.147.140.24,172.16.1.173,1.0,1612987780.0,0.0
25684,194.147.140.94,172.16.1.173,1.0,1612987780.0,0.0
25685,49.7.208.235,172.16.1.173,1.0,1612987780.0,0.0
25686,52.44.104.29,172.16.1.109,2.0,1612987780.0,100.0
25687,52.46.135.73,172.16.1.173,1.0,1612987780.0,100.0
25688,52.46.143.181,172.16.1.173,1.0,1612987780.0,100.0
25689,52.46.146.57,172.16.1.173,1.0,1612987780.0,100.0
25690,52.46.154.140,172.16.1.173,1.0,1612987780.0,100.0
25691,52.46.154.86,172.16.1.173,1.0,1612987780.0,100.0
25692,10.3.252.33,172.16.1.196,2.0,1612987781.0,0.0
25693,172.16.1.196,52.201.183.155,1.0,1612987781.0,100.0
25694,172.16.1.36,52.44.104.29,1.0,1612987781.0,100.0
25695,52.201.183.155,172.16.1.196,1.0,1612987781.0,100.0
25696,52.44.104.29,172.16.1.36,1.0,1612987781.0,100.0
25697,172.16.1.173,172.16.1.214,1.0,1612987782.0,100.0
25698,172.16.1.196,172.16.1.96,2.0,1612987782.0,100.0
25699,172.16.1.214,172.16.1.173,1.0,1612987782.0,100.0
25700,172.16.1.96,172.16.1.196,2.0,1612987782.0,100.0
25701,159.203.32.96,172.16.1.10,1.0,1612987783.0,100.0
25702,172.16.1.10,172.16.1.173,1.0,1612987783.0,100.0
25703,172.16.1.10,85.21.78.23,1.0,1612987783.0,100.0
25704,172.16.1.173,172.16.1.10,1.0,1612987783.0,100.0
25705,172.16.1.241,172.16.1.10,1.0,1612987783.0,100.0
25706,172.16.1.168,172.16.1.162,1.0,1612987784.0,100.0
25707,172.16.1.250,172.16.1.36,1.0,1612987784.0,100.0
25708,172.16.1.36,172.16.1.250,1.0,1612987784.0,100.0
25709,49.235.66.27,172.16.1.36,1.0,1612987784.0,0.0
25710,172.16.1.173,172.16.1.10,1.0,1612987785.0,100.0
25711,185.236.11.34,172.16.1.10,1.0,1612987785.0,100.0
25712,10.3.252.20,172.16.1.215,1.0,1612987786.0,100.0
25713,172.16.1.215,10.3.252.20,1.0,1612987786.0,100.0
25714,172.16.1.148,172.16.1.187,1.0,1612987787.0,100.0
25715,172.16.1.187,172.16.1.148,1.0,1612987787.0,100.0
25716,172.16.1.140,172.16.1.178,2.0,1612987788.0,100.0
25717,172.16.1.176,172.16.1.178,1.0,1612987788.0,100.0
25718,172.16.1.178,172.16.1.140,2.0,1612987788.0,100.0
25719,172.16.1.178,172.16.1.176,1.0,1612987788.0,100.0
25720,172.16.1.178,172.16.1.224,2.0,1612987788.0,100.0
25721,172.16.1.224,172.16.1.178,2.0,1612987788.0,100.0
25722,172.16.1.144,172.16.1.173,2.0,1612987789.0,100.0
25723,172.16.1.173,172.16.1.144,2.0,1612987789.0,100.0
25724,172.16.1.157,172.16.1.168,1.0,1612987790.0,100.0
25725,172.16.1.162,172.16.1.168,3.0,1612987790.0,100.0
25726,172.16.1.162,172.16.1.173,1.0,1612987790.0,100.0
25727,172.16.1.168,172.16.1.157,1.0,1612987790.0,100.0
25728,172.16.1.168,172.16.1.162,3.0,1612987790.0,100.0
25729,172.16.1.173,172.16.1.162,1.0,1612987790.0,100.0
25730,172.16.1.176,172.16.1.187,1.0,1612987790.0,100.0
25731,172.16.1.187,172.16.1.176,1.0,1612987790.0,100.0
25732,172.16.1.187,172.16.1.205,1.0,1612987790.0,100.0
25733,172.16.1.205,172.16.1.187,1.0,1612987790.0,100.0
25734,140.82.112.3,172.16.1.10,1.0,1612987791.0,100.0
25735,172.16.1.10,140.82.112.3,1.0,1612987791.0,100.0
25736,172.16.1.10,172.16.1.252,1.0,1612987791.0,100.0
25737,172.16.1.162,172.16.1.168,1.0,1612987791.0,100.0
25738,172.16.1.168,172.16.1.162,1.0,1612987791.0,100.0
25739,172.16.1.252,172.16.1.10,1.0,1612987791.0,100.0
25740,187.112.67.127,172.16.1.10,1.0,1612987791.0,100.0
25741,194.147.140.42,172.16.1.10,1.0,1612987791.0,100.0
25742,172.16.1.168,172.16.1.162,1.0,1612987792.0,100.0
25743,172.16.1.109,172.16.1.250,5.0,1612987794.0,100.0
25744,172.16.1.250,172.16.1.109,5.0,1612987794.0,100.0
25745,172.16.1.250,172.16.1.36,4.0,1612987794.0,100.0
25746,172.16.1.250,34.205.216.173,1.0,1612987794.0,100.0
25747,172.16.1.250,35.168.5.6,1.0,1612987794.0,100.0
25748,172.16.1.36,172.16.1.250,4.0,1612987794.0,100.0
25749,34.205.216.173,172.16.1.250,1.0,1612987794.0,100.0
25750,35.168.5.6,172.16.1.250,1.0,1612987794.0,100.0
25751,10.3.252.33,172.16.1.196,1.0,1612987795.0,0.0
25752,103.40.135.130,172.16.1.36,1.0,1612987796.0,0.0
25753,172.16.1.196,172.16.1.96,1.0,1612987796.0,100.0
25754,172.16.1.96,172.16.1.196,1.0,1612987796.0,100.0
25755,194.147.140.101,172.16.1.96,1.0,1612987796.0,0.0
25756,194.147.140.24,172.16.1.36,1.0,1612987796.0,0.0
25757,194.147.140.94,172.16.1.52,1.0,1612987796.0,0.0
25758,194.147.140.98,172.16.1.96,1.0,1612987796.0,0.0
25759,172.16.1.10,52.46.142.178,1.0,1612987802.0,100.0
25760,172.16.1.173,172.16.1.214,1.0,1612987802.0,100.0
25761,172.16.1.196,172.16.1.52,1.0,1612987802.0,100.0
25762,172.16.1.214,172.16.1.173,1.0,1612987802.0,100.0
25763,172.16.1.52,172.16.1.196,1.0,1612987802.0,100.0
25764,35.168.5.6,172.16.1.10,1.0,1612987802.0,100.0
25765,10.3.252.33,172.16.1.196,2.0,1612987803.0,0.0
25766,172.16.1.196,172.16.1.96,2.0,1612987803.0,100.0
25767,172.16.1.96,172.16.1.196,2.0,1612987803.0,100.0
25768,172.16.1.162,172.16.1.168,1.0,1612987805.0,100.0
25769,172.16.1.168,172.16.1.162,1.0,1612987805.0,100.0
25770,172.16.1.168,172.16.1.238,2.0,1612987808.0,100.0
25771,172.16.1.196,172.16.1.52,1.0,1612987808.0,100.0
25772,172.16.1.238,172.16.1.168,2.0,1612987808.0,100.0
25773,172.16.1.52,172.16.1.196,1.0,1612987808.0,100.0
25774,194.147.140.24,172.16.1.52,1.0,1612987808.0,0.0
25775,140.82.112.3,172.16.1.252,1.0,1612987809.0,100.0
25776,172.16.1.252,140.82.112.3,1.0,1612987809.0,100.0
25777,170.130.187.2,172.16.1.109,1.0,1612987810.0,0.0
25778,172.16.1.109,172.16.1.250,1.0,1612987810.0,100.0
25779,172.16.1.162,172.16.1.168,1.0,1612987810.0,100.0
25780,172.16.1.168,172.16.1.162,1.0,1612987810.0,100.0
25781,172.16.1.173,172.16.1.162,1.0,1612987810.0,100.0
25782,172.16.1.250,172.16.1.109,1.0,1612987810.0,100.0
25783,172.16.1.250,172.16.1.36,3.0,1612987810.0,100.0
25784,172.16.1.36,172.16.1.250,3.0,1612987810.0,100.0
25785,172.16.1.36,52.44.104.29,1.0,1612987810.0,100.0
25786,52.44.104.29,172.16.1.36,1.0,1612987810.0,100.0
25787,10.3.252.33,172.16.1.241,59.0,1612987812.0,0.0
25788,172.16.1.10,172.16.1.250,1.0,1612987812.0,100.0
25789,172.16.1.10,35.168.5.6,2.0,1612987812.0,100.0
25790,172.16.1.241,172.16.1.10,1.0,1612987812.0,100.0
25791,172.16.1.241,35.168.5.6,1.0,1612987812.0,100.0
25792,172.16.1.250,172.16.1.10,1.0,1612987812.0,100.0
25793,35.168.5.6,172.16.1.10,1.0,1612987812.0,100.0
25794,35.168.5.6,172.16.1.241,1.0,1612987812.0,100.0
25795,172.16.1.173,172.16.1.198,1.0,1612987813.0,100.0
25796,172.16.1.198,172.16.1.173,1.0,1612987813.0,100.0
25797,172.16.1.173,172.16.1.198,1.0,1612987814.0,100.0
25798,172.16.1.10,104.194.8.227,1.0,1612987815.0,100.0
25799,172.16.1.168,172.16.1.176,1.0,1612987815.0,100.0
25800,172.16.1.176,172.16.1.168,1.0,1612987815.0,100.0
25801,140.82.112.3,172.16.1.10,1.0,1612987816.0,100.0
25802,172.16.1.10,172.16.1.173,2.0,1612987816.0,100.0
25803,172.16.1.10,172.16.1.250,1.0,1612987816.0,100.0
25804,172.16.1.10,172.16.1.252,1.0,1612987816.0,100.0
25805,172.16.1.10,35.168.5.6,1.0,1612987816.0,100.0
25806,172.16.1.10,52.46.143.181,1.0,1612987816.0,100.0
25807,172.16.1.109,172.16.1.250,3.0,1612987816.0,100.0
25808,172.16.1.140,172.16.1.178,2.0,1612987816.0,100.0
25809,172.16.1.173,172.16.1.10,1.0,1612987816.0,100.0
25810,172.16.1.178,172.16.1.140,2.0,1612987816.0,100.0
25811,172.16.1.241,172.16.1.10,1.0,1612987816.0,100.0
25812,172.16.1.250,172.16.1.109,3.0,1612987816.0,100.0
25813,188.166.56.189,172.16.1.109,1.0,1612987816.0,0.0
25814,34.205.216.173,172.16.1.10,1.0,1612987816.0,100.0
25815,49.205.250.143,172.16.1.109,1.0,1612987816.0,0.0
25816,52.46.135.73,172.16.1.10,1.0,1612987816.0,100.0
25817,52.46.147.63,172.16.1.10,1.0,1612987816.0,100.0
25818,10.3.252.33,172.16.1.196,2.0,1612987817.0,0.0
25819,172.16.1.173,172.16.1.198,1.0,1612987817.0,100.0
25820,172.16.1.196,172.16.1.52,2.0,1612987817.0,100.0
25821,172.16.1.196,172.16.1.96,1.0,1612987817.0,100.0
25822,172.16.1.198,172.16.1.173,1.0,1612987817.0,100.0
25823,172.16.1.52,172.16.1.196,2.0,1612987817.0,100.0
25824,172.16.1.96,172.16.1.196,1.0,1612987817.0,100.0
25825,172.16.1.196,172.16.1.96,2.0,1612987819.0,100.0
25826,172.16.1.96,172.16.1.196,2.0,1612987819.0,100.0
25827,172.16.1.10,34.205.216.173,1.0,1612987821.0,100.0
25828,172.16.1.187,172.16.1.205,2.0,1612987821.0,100.0
25829,172.16.1.205,172.16.1.187,2.0,1612987821.0,100.0
25830,172.16.1.250,172.16.1.10,1.0,1612987821.0,100.0
25831,193.29.14.127,172.16.1.10,1.0,1612987821.0,100.0
25832,172.16.1.148,172.16.1.187,2.0,1612987822.0,100.0
25833,172.16.1.162,172.16.1.168,1.0,1612987822.0,100.0
25834,172.16.1.168,172.16.1.162,1.0,1612987822.0,100.0
25835,172.16.1.176,172.16.1.187,1.0,1612987822.0,100.0
25836,172.16.1.187,172.16.1.148,2.0,1612987822.0,100.0
25837,172.16.1.187,172.16.1.176,1.0,1612987822.0,100.0
25838,172.16.1.187,172.16.1.205,2.0,1612987822.0,100.0
25839,172.16.1.205,172.16.1.187,2.0,1612987822.0,100.0
25840,172.16.1.176,172.16.1.178,1.0,1612987823.0,100.0
25841,172.16.1.178,172.16.1.176,1.0,1612987823.0,100.0
25842,172.16.1.196,172.16.1.52,1.0,1612987824.0,100.0
25843,172.16.1.52,172.16.1.196,1.0,1612987824.0,100.0
25844,194.147.140.42,172.16.1.52,1.0,1612987824.0,0.0
25845,172.16.1.162,172.16.1.168,1.0,1612987826.0,100.0
25846,172.16.1.168,172.16.1.162,1.0,1612987826.0,100.0
25847,130.61.219.221,172.16.1.96,1.0,1612987827.0,0.0
25848,134.122.37.64,172.16.1.96,1.0,1612987827.0,0.0
25849,172.16.1.196,172.16.1.96,1.0,1612987827.0,100.0
25850,172.16.1.96,172.16.1.196,1.0,1612987827.0,100.0
25851,172.16.1.10,172.16.1.173,1.0,1612987828.0,100.0
25852,172.16.1.173,172.16.1.10,1.0,1612987828.0,100.0
25853,194.147.140.80,172.16.1.36,1.0,1612987829.0,0.0
25854,10.3.252.33,172.16.1.196,1.0,1612987830.0,0.0
25855,172.16.1.196,172.16.1.52,1.0,1612987830.0,100.0
25856,172.16.1.52,172.16.1.196,1.0,1612987830.0,100.0
25857,172.16.1.10,52.46.154.86,1.0,1612987832.0,100.0
25858,172.16.1.157,172.16.1.168,2.0,1612987832.0,100.0
25859,172.16.1.162,172.16.1.168,6.0,1612987832.0,100.0
25860,172.16.1.162,172.16.1.173,2.0,1612987832.0,100.0
25861,172.16.1.168,172.16.1.157,2.0,1612987832.0,100.0
25862,172.16.1.168,172.16.1.162,6.0,1612987832.0,100.0
25863,172.16.1.168,172.16.1.176,1.0,1612987832.0,100.0
25864,172.16.1.168,172.16.1.238,2.0,1612987832.0,100.0
25865,172.16.1.173,172.16.1.162,2.0,1612987832.0,100.0
25866,172.16.1.173,172.16.1.198,1.0,1612987832.0,100.0
25867,172.16.1.176,172.16.1.168,1.0,1612987832.0,100.0
25868,172.16.1.198,172.16.1.173,1.0,1612987832.0,100.0
25869,172.16.1.238,172.16.1.168,2.0,1612987832.0,100.0
25870,184.105.247.252,172.16.1.10,1.0,1612987832.0,100.0
25871,52.46.154.86,172.16.1.10,1.0,1612987832.0,100.0
25872,104.194.8.227,172.16.1.252,1.0,1612987835.0,100.0
25873,172.16.1.252,104.194.8.227,1.0,1612987835.0,100.0
25874,172.16.1.162,172.16.1.168,3.0,1612987836.0,100.0
25875,172.16.1.168,172.16.1.162,3.0,1612987836.0,100.0
25876,172.16.1.109,52.44.104.29,2.0,1612987837.0,100.0
25877,52.44.104.29,172.16.1.109,2.0,1612987837.0,100.0
25878,92.63.197.61,172.16.1.109,2.0,1612987837.0,0.0
25879,172.16.1.144,172.16.1.173,1.0,1612987838.0,100.0
25880,172.16.1.173,172.16.1.144,1.0,1612987838.0,100.0
25881,172.16.1.173,172.16.1.198,2.0,1612987840.0,100.0
25882,172.16.1.198,172.16.1.173,1.0,1612987840.0,100.0
25883,134.122.37.64,172.16.1.173,1.0,1612987841.0,0.0
25884,134.175.88.115,172.16.1.173,1.0,1612987841.0,0.0
25885,161.97.166.166,172.16.1.173,1.0,1612987841.0,0.0
25886,172.16.1.144,172.16.1.173,2.0,1612987841.0,100.0
25887,172.16.1.162,172.16.1.173,2.0,1612987841.0,100.0
25888,172.16.1.173,172.16.1.144,2.0,1612987841.0,100.0
25889,172.16.1.173,172.16.1.162,2.0,1612987841.0,100.0
25890,172.16.1.173,172.16.1.198,3.0,1612987841.0,100.0
25891,172.16.1.173,172.16.1.214,2.0,1612987841.0,100.0
25892,172.16.1.173,52.46.135.73,1.0,1612987841.0,100.0
25893,172.16.1.173,52.46.138.78,1.0,1612987841.0,100.0
25894,172.16.1.173,52.46.146.18,1.0,1612987841.0,100.0
25895,172.16.1.173,52.46.147.63,1.0,1612987841.0,100.0
25896,172.16.1.173,52.46.153.8,1.0,1612987841.0,100.0
25897,172.16.1.198,172.16.1.173,3.0,1612987841.0,100.0
25898,172.16.1.214,172.16.1.173,2.0,1612987841.0,100.0
25899,184.105.247.244,172.16.1.173,1.0,1612987841.0,0.0
25900,194.147.140.25,172.16.1.173,1.0,1612987841.0,0.0
25901,194.147.140.75,172.16.1.173,1.0,1612987841.0,0.0
25902,194.147.140.94,172.16.1.52,1.0,1612987841.0,0.0
25903,194.147.140.98,172.16.1.173,1.0,1612987841.0,0.0
25904,200.59.81.168,172.16.1.173,1.0,1612987841.0,0.0
25905,209.17.96.138,172.16.1.173,1.0,1612987841.0,0.0
25906,52.46.135.73,172.16.1.173,1.0,1612987841.0,100.0
25907,52.46.138.78,172.16.1.173,1.0,1612987841.0,100.0
25908,52.46.146.18,172.16.1.173,1.0,1612987841.0,100.0
25909,52.46.147.63,172.16.1.173,1.0,1612987841.0,100.0
25910,52.46.153.8,172.16.1.173,1.0,1612987841.0,100.0
25911,93.174.89.34,172.16.1.173,1.0,1612987841.0,0.0
25912,139.59.233.231,172.16.1.96,1.0,1612987842.0,0.0
25913,159.203.32.96,172.16.1.96,1.0,1612987842.0,0.0
25914,162.142.125.68,172.16.1.96,1.0,1612987842.0,0.0
25915,194.147.140.109,172.16.1.96,1.0,1612987842.0,0.0
25916,194.147.140.94,172.16.1.96,1.0,1612987842.0,0.0
25917,172.16.1.10,172.16.1.173,1.0,1612987843.0,100.0
25918,172.16.1.10,52.46.154.140,1.0,1612987843.0,100.0
25919,172.16.1.140,172.16.1.178,2.0,1612987843.0,100.0
25920,172.16.1.173,172.16.1.10,2.0,1612987843.0,100.0
25921,172.16.1.176,172.16.1.178,1.0,1612987843.0,100.0
25922,172.16.1.178,172.16.1.140,2.0,1612987843.0,100.0
25923,172.16.1.178,172.16.1.176,1.0,1612987843.0,100.0
25924,172.16.1.178,172.16.1.224,2.0,1612987843.0,100.0
25925,172.16.1.224,172.16.1.178,2.0,1612987843.0,100.0
25926,52.46.143.181,172.16.1.10,1.0,1612987843.0,100.0
25927,52.46.154.140,172.16.1.10,1.0,1612987843.0,100.0
25928,141.98.80.242,172.16.1.36,1.0,1612987844.0,0.0
25929,172.16.1.148,172.16.1.187,1.0,1612987844.0,100.0
25930,172.16.1.187,172.16.1.148,1.0,1612987844.0,100.0
25931,172.16.1.250,172.16.1.36,1.0,1612987844.0,100.0
25932,172.16.1.36,172.16.1.250,1.0,1612987844.0,100.0
25933,77.247.108.42,172.16.1.36,1.0,1612987844.0,0.0
25934,10.3.252.33,172.16.1.196,2.0,1612987845.0,0.0
25935,172.16.1.196,172.16.1.52,2.0,1612987845.0,100.0
25936,172.16.1.196,172.16.1.96,1.0,1612987845.0,100.0
25937,172.16.1.52,172.16.1.196,2.0,1612987845.0,100.0
25938,172.16.1.96,172.16.1.196,1.0,1612987845.0,100.0
25939,194.147.140.92,172.16.1.52,1.0,1612987845.0,0.0
25940,209.17.96.18,172.16.1.52,1.0,1612987845.0,0.0
25941,74.82.47.47,172.16.1.52,1.0,1612987845.0,0.0
25942,172.16.1.157,172.16.1.168,1.0,1612987846.0,100.0
25943,172.16.1.168,172.16.1.157,1.0,1612987846.0,100.0
25944,172.16.1.173,172.16.1.214,1.0,1612987846.0,100.0
25945,172.16.1.214,172.16.1.173,1.0,1612987846.0,100.0
25946,172.16.1.173,172.16.1.162,1.0,1612987848.0,100.0
25947,52.46.143.181,172.16.1.10,1.0,1612987848.0,100.0
25948,172.16.1.162,172.16.1.168,1.0,1612987851.0,100.0
25949,172.16.1.168,172.16.1.162,2.0,1612987851.0,100.0
25950,172.16.1.176,172.16.1.187,1.0,1612987851.0,100.0
25951,172.16.1.178,172.16.1.224,2.0,1612987851.0,100.0
25952,172.16.1.187,172.16.1.176,1.0,1612987851.0,100.0
25953,172.16.1.224,172.16.1.178,2.0,1612987851.0,100.0
25954,172.16.1.10,172.16.1.173,1.0,1612987854.0,100.0
25955,172.16.1.10,172.16.1.241,1.0,1612987854.0,100.0
25956,172.16.1.144,172.16.1.173,1.0,1612987854.0,100.0
25957,172.16.1.173,172.16.1.144,1.0,1612987854.0,100.0
25958,185.236.11.5,172.16.1.10,1.0,1612987854.0,100.0
25959,172.16.1.10,172.16.1.173,1.0,1612987855.0,100.0
25960,172.16.1.10,35.168.5.6,1.0,1612987855.0,100.0
25961,172.16.1.10,52.46.146.18,1.0,1612987855.0,100.0
25962,172.16.1.10,52.46.153.8,1.0,1612987855.0,100.0
25963,172.16.1.109,172.16.1.250,4.0,1612987855.0,100.0
25964,172.16.1.162,172.16.1.173,1.0,1612987855.0,100.0
25965,172.16.1.173,172.16.1.10,2.0,1612987855.0,100.0
25966,172.16.1.173,172.16.1.162,1.0,1612987855.0,100.0
25967,172.16.1.250,172.16.1.10,1.0,1612987855.0,100.0
25968,172.16.1.250,172.16.1.109,4.0,1612987855.0,100.0
25969,172.16.1.250,172.16.1.36,4.0,1612987855.0,100.0
25970,172.16.1.250,34.205.216.173,1.0,1612987855.0,100.0
25971,172.16.1.250,35.168.5.6,1.0,1612987855.0,100.0
25972,172.16.1.36,172.16.1.250,4.0,1612987855.0,100.0
25973,34.205.216.173,172.16.1.250,1.0,1612987855.0,100.0
25974,35.168.5.6,172.16.1.250,1.0,1612987855.0,100.0
25975,52.46.146.18,172.16.1.10,1.0,1612987855.0,100.0
25976,13.72.67.143,172.16.1.109,1.0,1612987857.0,100.0
25977,167.248.133.75,172.16.1.109,1.0,1612987857.0,0.0
25978,172.16.1.10,172.16.1.173,1.0,1612987857.0,100.0
25979,172.16.1.10,34.205.216.173,1.0,1612987857.0,100.0
25980,172.16.1.109,13.72.67.143,1.0,1612987857.0,100.0
25981,172.16.1.250,172.16.1.10,1.0,1612987857.0,100.0
25982,192.241.222.177,172.16.1.10,1.0,1612987857.0,100.0
25983,209.17.97.42,172.16.1.109,1.0,1612987857.0,0.0
25984,52.46.146.18,172.16.1.10,1.0,1612987857.0,100.0
25985,74.120.14.24,172.16.1.109,1.0,1612987857.0,0.0
25986,162.142.125.84,172.16.1.52,1.0,1612987858.0,0.0
25987,172.16.1.196,172.16.1.52,2.0,1612987858.0,100.0
25988,172.16.1.52,172.16.1.196,2.0,1612987858.0,100.0
25989,85.92.233.64,172.16.1.52,1.0,1612987858.0,0.0
25990,10.3.252.33,172.16.1.196,2.0,1612987859.0,0.0
25991,172.16.1.196,172.16.1.52,1.0,1612987859.0,100.0
25992,172.16.1.52,172.16.1.196,1.0,1612987859.0,100.0
25993,172.16.1.10,172.16.1.173,1.0,1612987862.0,100.0
25994,172.16.1.252,172.16.1.10,1.0,1612987862.0,100.0
25995,172.16.1.173,172.16.1.214,1.0,1612987864.0,100.0
25996,172.16.1.181,10.3.252.11,2.0,1612987864.0,100.0
25997,172.16.1.214,172.16.1.173,1.0,1612987864.0,100.0
25998,172.16.1.162,172.16.1.168,1.0,1612987865.0,100.0
25999,172.16.1.168,172.16.1.162,1.0,1612987865.0,100.0
26000,172.16.1.196,172.16.1.96,2.0,1612987865.0,100.0
26001,172.16.1.96,172.16.1.196,2.0,1612987865.0,100.0
26002,74.120.14.83,172.16.1.96,1.0,1612987865.0,0.0
26003,172.16.1.10,172.16.1.173,1.0,1612987866.0,100.0
26004,172.16.1.10,172.16.1.241,1.0,1612987866.0,100.0
26005,172.16.1.10,52.46.147.63,1.0,1612987866.0,100.0
